1225,9836
1227,8259
1228,5508
1233,8065
1237,5976
1238,6911
1239,9369
1242,9546
1243,6502
1248,5414
1253,5052
1254,4925
1255,9901
1259,5967
1260,7665
1261,9451
1262,5869
1264,9502
1269,6775
1273,9415
1276,5202
1277,8525
1282,8991
1287,9049
1290,8737
1294,8589
1296,8776
1300,7637
1302,7917
1304,5595
1305,9026
1307,6624
1310,7162
1315,7082
1320,6476
1324,5320
1325,10396
1326,8920
1331,8421
1334,9876
1337,4671
1341,9491
1342,5430
1346,5273
1350,5969
1354,10123
1358,5315
1359,9410
1363,9007
1368,8232
1373,6748
1375,6131
1379,8366
1381,7979
1384,7914
1389,8519
1391,8386
1395,5328
1400,4808
1405,5811
1407,4769
1408,5117
1411,5924
1415,8696
1420,9794
1422,4390
1423,8938
1428,9372
1431,5987
1435,6058
1436,7005
1441,9688
1445,5342
1448,7999
1452,7803
1455,5204
1459,6974
1462,7756
1463,5756
1464,9201
1466,6582
1471,6088
1476,9061
1477,8382
1479,8464
1482,9401
1483,4734
1487,8199
1489,5777
1491,7771
1494,7987
1497,7878
1499,7558
1501,7273
1503,5268
1505,8377
1506,7176
1507,7244
1508,8975
1510,7066
1511,4814
1514,5137
1516,9023
1520,8105
1522,10168
1526,6293
1531,8826
1533,7160
1538,10210
1539,4838
1541,8211
1544,6956
1548,8600
1551,4985
1553,5370
1555,7960
1558,7357
1560,6390
1561,5608
1565,7990
1566,7088
1567,5818
1568,6763
1571,9086
1575,6478
1577,10396
1578,4559
1579,10427
1581,7208
1584,4420
1585,7553
1588,5568
1589,5176
1590,9892
1592,6517
1593,6323
1597,10412
1600,5759
1602,7607
1605,8697
1610,9190
1615,8451
1617,6745
1620,5400
1622,10354
1623,9562
1625,7909
1629,9818
1632,8847
1635,6554
1640,9111
1642,10036
1646,4644
1647,7199
1650,8663
1653,5812
1655,9240
1660,5563
1664,5509
1667,8453
1669,8779
1673,7276
1677,9604
1678,8885
1680,8977
1684,4773
1688,9261
1691,5918
1694,7061
1695,10201
1696,9475
1700,7620
1703,5220
1708,9415
1710,6116
1712,9805
1716,5090
1720,6335
1722,4672
1725,9134
1729,9299
1730,8985
1733,10309
1736,6914
1737,7457
1742,10142
1745,7070
1748,7798
1750,7171
1751,4958
1752,6464
1756,8564
1761,7361
1765,8864
1766,9040
1768,6444
1773,6184
1776,7370
1780,4644
1784,4558
1789,8466
1793,5947
1794,5223
1795,8223
1799,9621
1802,9829
1804,4436
1809,5881
1814,8039
1817,5470
1818,8455
1821,9113
1826,4844
1827,7084
1831,10439
1835,4917
1838,5530
1843,5887
1844,4882
1847,9021
1851,9495
1854,8497
1859,8219
1863,6205
1865,6381
1866,9639
1871,10148
1875,8104
1877,5031
1879,8634
1882,5753
1884,6757
1889,9628
1891,8705
1893,9107
1898,8055
1901,5012
1906,6555
1909,4547
1912,10433
1915,6114
1917,9116
1922,6679
1926,9272
1931,5574
1933,6436
1935,10086
1939,4512
1940,10174
1941,10011
1943,9015
1945,4522
1948,4808
1953,4857
1954,6494
1957,6542
1960,6260
1964,9410
1965,9809
1968,9731
1971,5295
1974,7021
1977,8020
1981,5342
1982,9142
1983,7845
1985,5820
1988,10226
1992,10235
1995,8650
1998,4932
2000,6921
2003,9981
2005,6204
2006,6566
2010,4599
2011,6101
2012,4778
2017,10347
2018,8974
2019,6006
2023,6796
2027,4564
2029,9375
2032,8903
2037,9163
2042,8090
2047,9057
2052,5187
2057,6460
2061,9057
2064,9834
2065,7239
2068,9650
2072,4530
2076,9893
2077,7923
2079,10169
2080,8047
2083,5550
2088,6482
2093,10036
2096,6729
2098,9983
2100,4414
2101,8383
2106,7421
2108,4510
2110,9079
2113,6462
2116,8269
2120,6462
2121,9043
2123,5382
2128,8659
2133,5105
2134,5342
2139,7658
2144,5907
2145,6401
2149,8059
2154,5382
2156,8232
2160,10446
2165,9031
2167,9803
2168,5073
2172,5585
2177,7539
2180,4467
2185,9914
2188,8545
2192,9416
2193,10095
2198,10211
2199,8149
2203,9106
2204,4713
2206,5857
2208,9447
2213,10467
2218,6396
2221,6879
2226,7401
2230,6352
2231,4986
2234,6779
2237,8781
2241,7901
2244,6120
2245,9275
2247,4883
2250,7709
2252,5097
2255,4660
2259,8412
2263,7740
2265,9544
2270,4955
2273,6706
2274,6272
2279,5204
2280,7956
2284,9563
2287,10455
2291,4530
2293,9210
2298,5001
2303,5843
2307,9610
2310,10259
2311,7089
2312,7902
2317,8559
2321,8753
2324,6153
2326,4514
2331,6268
2335,9864
2340,7287
2345,5284
2346,8311
2348,5106
2352,5127
2356,5968
2357,6363
2361,7403
2364,7130
2368,4532
2373,6100
2378,6864
2382,10444
2384,5849
2389,8715
2392,5112
2393,6702
2397,5454
2400,6313
2402,10295
2406,6193
2407,8075
2410,7538
2413,10130
2416,9100
2417,8540
2420,6668
2422,6591
2426,5845
2428,5957
2429,9710
2434,5453
2435,7809
2436,9462
2441,7342
2443,9313
2445,8232
2450,4547
2454,5483
2458,9827
2459,10197
2462,4698
2465,8934
2469,7188
2471,9834
2476,7526
2481,7392
2485,5909
2488,9193
2491,9461
2495,7131
2497,5213
2499,6575
2501,5725
2503,8467
2505,5221
2508,4508
2510,10249
2513,7479
2516,6682
2519,8839
2522,4799
2525,8286
2530,5883
2535,7215
2537,10340
2540,4924
2541,5165
2546,5130
2549,8784
2552,9545
2556,9992
2558,9046
2559,7940
2560,9044
2563,9801
2567,9619
2570,4424
2571,7939
2576,6912
2580,9732
2581,10079
2583,8216
2587,4792
2590,10129
2594,9226
2599,4427
2601,6992
2603,5306
2606,10217
2610,9030
2615,7862
2617,6077
2620,8987
2625,9781
2627,7660
2629,8774
2634,9694
2636,8908
2638,10383
2642,5059
2646,9004
2649,5388
2652,10096
2655,6749
2660,7571
2665,7416
2669,9936
2674,9237
2675,8034
2677,5532
2682,5803
2685,10452
2687,9557
2691,4983
2696,7414
2701,6115
2706,4671
2710,5068
2714,7702
2718,9038
2720,4817
2722,8288
2726,8500
2730,7702
2731,5803
2733,9409
2734,4919
2738,8358
2739,10077
2740,8103
2743,8498
2746,8032
2750,7522
2753,7906
2758,6960
2762,5539
2763,9530
2764,6699
2769,8397
2774,5800
2779,4624
2782,4766
2784,8879
2788,7059
2791,5954
2794,6695
2799,4867
2803,7361
2806,5629
2810,5402
2814,9216
2816,8961
2820,5186
2822,8021
2826,9683
2829,4792
2833,4745
2836,7146
2837,10417
2840,6180
2841,7271
2844,10010
2846,6680
2849,4690
2851,8377
2856,9952
2859,7719
2860,10121
2863,5122
2864,6847
2866,8018
2871,8918
2873,7493
2876,7881
2879,5481
2880,6031
2882,10068
2886,6465
2888,5005
2892,7221
2896,5411
2900,7533
2902,10110
2903,7937
2908,5956
2913,6221
2915,6903
2917,5675
2921,9144
2924,7329
2925,10184
2929,8083
2930,6669
2931,5730
2932,7211
2936,5458
2941,10291
2945,4778
2948,6924
2952,6030
2957,9828
2958,9195
2961,4785
2965,7455
2970,8559
2971,9041
2976,4797
2981,9065
2986,8056
2989,10091
2994,8614
2995,7790
2999,8030
3003,8901
3007,5952
3009,8640
3012,5392
3017,5399
3021,9609
3026,5241
3030,10067
3031,8665
3032,8287
3034,5673
3035,7409
3036,5068
3041,9234
3042,8345
3047,4920
3050,5850
3051,4691
3054,9898
3057,8258
3061,7001
3063,6133
3068,4439
3073,6056
3078,6340
3079,9473
3083,10204
3084,5438
3086,8317
3091,4513
3093,4763
3095,10358
3098,6572
3100,10046
3102,4511
3106,10063
3111,10234
3112,10011
3115,4392
3119,4868
3120,9725
3122,7551
3126,4668
3129,9770
3132,9515
3133,7039
3135,6500
3136,5671
3141,9921
3142,9516
3146,9298
3147,10342
3150,5173
3152,5051
3155,8336
3159,5415
3160,6109
3163,5676
3166,8538
3168,10034
3170,10375
3174,4622
3176,9722
3177,5716
3181,9629
3185,6084
3190,10253
3194,8353
3198,6661
3201,10342
3205,4749
3207,5639
3210,4556
3211,4770
3212,5325
3216,5714
3217,4729
3218,5580
3222,7466
3223,8039
3227,5714
3230,8602
3233,4707
3237,7296
3242,6617
3245,10484
3246,5881
3249,7177
3251,7406
3252,9961
3254,9412
3257,5657
3259,7335
3260,6463
3264,5416
3267,7259
3270,8013
3271,7684
3272,5841
3275,7166
3277,9358
3278,8866
3282,4493
3283,5991
3288,5280
3290,9554
3294,9124
3298,9527
3300,9704
3301,6313
3304,7409
3307,9940
3311,6340
3316,10291
3318,7988
3320,9500
3324,9422
3329,6491
3330,5776
3332,8306
3337,9692
3340,10157
3344,5494
3345,7411
3348,7615
3349,8896
3351,6396
3355,4548
3359,5783
3360,4745
3363,5372
3367,5413
3370,10065
3373,9296
3374,6279
3375,8654
3379,9475
3384,9273
3386,5021
3389,7136
3390,7721
3391,7830
3393,8621
3394,8544
3398,8513
3399,7072
3400,10388
3403,8517
3406,5448
3411,6538
3413,8234
3417,6230
3420,9564
3422,4515
3423,7765
3427,8116
3431,7524
3433,6682
3438,8073
3442,10298
3446,4830
3447,9319
3452,9176
3457,5310
3461,6927
3462,4541
3463,9205
3466,7980
3471,5621
3472,7001
3474,5526
3479,6732
3483,8555
3486,9932
3490,8402
3491,8188
3493,6333
3494,8194
3496,10013
3501,9414
3503,9526
3508,5698
3510,7190
3513,5413
3518,4794
3520,9949
3523,6862
3528,4562
3533,8460
3537,4782
3540,5437
3545,8348
3550,9595
3552,7318
3553,4944
3554,5472
3556,6471
3560,8116
3564,10266
3567,6965
3572,5637
3574,8511
3579,7285
3583,10400
3584,7300
3586,9395
3591,10136
3592,9740
3593,4667
3596,7070
3601,7967
3606,7356
3607,8882
3608,10464
3612,6870
3615,6067
3618,8245
3621,7987
3626,7584
3629,8432
3631,7717
3633,8536
3636,7634
3637,6619
3638,10003
3641,7131
3642,9322
3645,10369
3646,9338
3647,6315
3652,7162
3653,7405
3654,7716
3657,6680
3659,7226
3664,6949
3665,5574
3667,10272
3669,7743
3673,8770
3677,5176
3682,4547
3685,6187
3689,10099
3693,10431
3698,10313
3702,10069
3704,9976
3706,10388
3711,6829
3714,6649
3715,7500
3717,6708
3722,8405
3725,9477
3729,8372
3733,8974
3738,9863
3742,10162
3747,8353
3750,5939
3752,8982
3756,5094
3761,9144
3765,7913
3770,5542
3771,9141
3776,9981
3781,6550
3784,8652
3786,8227
3791,8227
3796,10176
3798,6911
3801,10237
3806,7023
3811,9056
3816,9672
3817,5388
3820,7040
3825,8320
3827,9950
3829,7928
3830,6810
3834,6060
3837,8313
3840,10278
3845,9908
3846,4481
3848,6300
3851,10201
3855,5480
3858,6607
3862,6899
3863,6470
3867,9740
3871,8913
3874,5703
3875,8385
3880,5470
3883,9191
3888,4765
3893,8901
3896,9973
3901,5751
3905,5035
3910,7016
3912,5108
3915,9541
3917,5508
3922,9774
3925,4935
3926,9395
3929,5975
3933,9229
3937,6603
3941,7007
3946,4440
3951,8097
3954,7172
3958,5265
3963,8382
3965,8033
3967,10408
3969,7052
3973,5249
3976,5674
3981,6382
3982,8399
3986,7585
3991,6840
3994,8602
3995,8039
3996,6479
3997,6103
4001,7826
4004,6720
4008,8368
4011,9538
4016,5486
4018,5219
4022,6752
4027,6969
4030,8878
4033,7432
4038,6096
4042,5779
4044,5599
4049,7531
4053,5176
4055,7267
4056,9134
4058,8536
4061,4833
4063,4502
4064,7291
4067,9075
4068,8811
4072,4599
4075,10035
4080,8219
4083,5793
4085,6406
4086,10196
4088,5364
4089,10268
4092,4972
4097,7993
4100,5814
4101,8802
4106,6264
4110,6327
4111,6857
4114,8453
4119,7651
4122,9340
4125,5367
4130,5543
4134,5449
4136,8098
4138,8736
4141,8283
4143,8411
4148,8118
4150,8632
4153,8369
4156,5994
4161,5536
4163,8976
4168,5019
4169,4600
4173,4578
4178,9815
4182,9663
4183,5883
4184,6289
4187,8743
4190,4429
4192,7557
4195,8279
4196,9677
4199,9888
4202,6771
4207,5650
4212,6101
4213,9799
4217,5229
4220,7845
4221,9081
4224,4512
4229,9824
4230,9069
4233,9009
4234,6706
4239,5374
4244,4420
4245,9306
4249,8406
4253,10199
4256,4666
4260,8701
4262,7683
4266,7241
4269,7593
4271,9008
4276,9319
4278,6184
4280,5147
4283,8593
4285,10078
4290,8967
4291,5576
4293,8485
4294,6157
4297,6176
4300,10443
4304,7688
4306,8932
4308,6195
4310,5073
4313,8876
4315,10432
4318,10440
4322,8610
4327,9371
4329,6866
4331,9791
4333,8134
4335,6792
4338,5740
4343,6553
4345,4974
4349,9806
4354,7950
4355,10141
4356,10371
4360,6072
4362,9340
4366,4482
4368,7376
4370,7514
4371,7644
4376,4880
4379,10174
4383,10436
4387,5168
4392,10213
4396,8283
4398,7985
4403,10232
4405,5559
4409,6585
4413,7492
4417,9145
4421,10121
4423,9853
4425,4910
4429,9572
4431,8821
4435,7198
4437,7813
4440,6955
4441,7539
4443,6109
4448,9351
4453,9672
4456,7426
4459,8259
4463,9168
4465,8045
4470,10436
4475,5430
4477,4483
4479,4578
4484,4377
4488,7880
4493,8014
4498,8151
4501,8959
4506,5207
4508,8626
4512,6509
4513,4511
4517,10243
4521,4567
4524,9734
4527,5945
4531,7910
4532,9988
4537,8880
4542,6279
4546,7045
4548,7779
4550,4545
4551,5631
4552,8550
4553,4695
4555,6755
4557,7197
4561,8712
4564,6411
4565,5211
4570,5200
4571,10387
4572,8718
4577,6220
4581,4966
4583,8214
4588,5981
4590,7991
4594,7312
4597,5954
4600,5765
4602,9739
4605,5004
4609,5314
4610,4462
4611,9379
4614,6144
4616,10342
4620,8107
4624,7573
4626,6883
4630,6063
4632,8885
4634,5967
4635,8173
4639,6290
4640,6126
4644,5678
4647,5835
4652,9694
4654,7747
4655,7035
4658,6841
4663,9602
4667,6097
4670,9762
4674,4973
4678,6296
4679,4603
4683,10165
4686,10346
4690,9068
4693,10279
4694,7804
4699,5539
4701,6923
4702,8195
4705,9483
4708,7264
4711,8051
4714,5341
4717,5958
4721,7315
4725,9808
4727,5299
4730,8971
4731,6578
4736,6966
4741,5012
4742,6199
4747,5795
4752,5686
4753,10249
4755,7305
4759,5960
4762,8946
4767,5931
4771,9875
4772,5836
4777,9676
4779,10358
4780,8394
4785,9982
4790,7114
4791,6042
4792,5384
4793,9319
4795,8558
4800,6448
4803,4668
4806,8136
4808,5293
4810,10165
4815,6485
4817,7408
4822,8051
4825,8808
4828,6492
4830,7719
4835,8768
4839,6418
4843,8329
4844,8733
4845,7572
4850,6838
4855,7167
4857,9032
4861,10060
4865,7233
4866,5217
4871,4862
4875,4497
4879,7356
4882,4460
4884,6376
4886,4721
4890,10023
4893,4855
4895,7531
4899,9728
4903,7856
4907,9747
4910,9872
4915,9208
4919,7098
4923,5025
4924,5503
4929,4746
4930,4644
4935,6186
4937,5615
4940,5374
4942,7597
4943,10396
4948,10259
4953,9604
4955,6764
4959,4578
4962,10253
4964,7668
4966,7296
4971,8210
4976,9428
4980,6660
4984,7192
4988,7559
4989,8517
4991,5843
4993,5055
4995,4549
4998,4450
4999,5720
5000,6818
5002,7309
5003,10438
5006,5578
5011,4967
5013,7162
5016,8054
5021,10094
5022,7697
5027,7267
5029,9730
5031,7968
5032,6754
5033,7509
5036,7270
5037,7647
5040,9526
5043,8181
5044,9632
5048,7554
5050,4388
5055,5774
5057,6842
5061,5027
5062,8573
5064,4886
5066,4815
5071,4558
5073,6908
5076,6491
5079,6056
5081,8834
5086,5978
5088,5790
5092,9496
5095,5355
5097,5507
5099,10068
5103,9715
5106,10243
5110,9759
5111,5536
5116,9668
5120,10148
5124,4684
5127,7854
5129,6078
5131,10285
5132,5382
5133,6976
5136,6396
5140,9099
5143,9516
5144,5471
5146,7748
5148,7972
5151,8070
5156,8299
5161,7077
5162,9951
5166,4906
5171,10436
5172,4527
5173,6429
5178,6014
5183,7412
5184,8636
5189,8206
5190,8763
5195,7999
5199,6854
5203,6452
5206,9343
5210,4594
5212,6942
5217,9856
5221,9710
5222,5498
5224,8685
5228,9817
5229,10230
5231,8684
5236,7156
5240,9063
5242,7321
5243,5336
5248,7001
5250,10274
5253,8697
5256,10047
5258,4887
5261,9349
5266,6681
5268,8639
5270,10478
5272,9747
5276,8517
5279,6091
5280,5098
5285,8228
5290,10459
5295,9313
5300,10077
5301,6018
5303,8701
5305,7662
5306,6628
5310,7058
5314,9086
5319,4577
5320,5542
5324,5982
5329,9801
5330,10455
5332,5318
5336,9607
5340,8538
5341,6483
5343,6861
5348,4861
5351,5187
5355,8613
5356,8200
5360,7325
5363,9470
5364,8941
5365,4594
5370,7583
5375,6500
5377,10346
5380,6586
5383,5088
5384,5678
5386,4809
5391,7903
5395,6586
5396,7090
5397,4516
5399,9287
5402,7100
5404,9326
5409,8988
5413,5201
5418,7361
5423,9732
5426,8470
5431,10242
5433,6718
5435,6073
5437,7440
5441,6553
5446,4703
5450,7118
5453,6579
5455,5835
5457,5914
5462,4774
5463,8457
5467,7658
5472,7254
5474,7020
5479,6301
5481,8817
5485,9139
5488,6696
5492,5841
5496,8049
5500,6467
5505,5633
5509,5811
5514,7002
5516,5991
5521,9617
5524,8433
5527,10021
5529,8978
5531,8742
5533,8372
5536,5388
5540,9791
5544,7778
5546,6974
5551,7752
5555,7502
5556,5790
5561,10433
5562,9033
5566,7074
5571,8986
5576,9737
5577,9181
5582,8305
5583,9809
5586,4723
5588,8761
5591,8896
5592,8949
5596,6505
5598,5036
5603,7393
5604,5958
5609,9612
5611,10337
5615,8371
5616,8044
5619,9997
5623,5905
5627,7213
5629,9047
5630,9083
5634,4928
5635,5175
5640,9699
5644,8646
5648,8045
5652,8678
5655,4436
5659,6209
5663,9205
5665,5403
5669,10449
5672,4764
5676,4893
5681,9350
5686,10128
5689,6788
5690,7976
5695,7832
5696,9865
5699,7529
5704,8183
5708,4392
5713,6463
5718,7697
5721,10099
5726,5794
5728,9679
5732,6328
5734,9442
5739,8398
5742,4737
5747,5613
5749,10417
5753,10220
5754,4543
5758,8714
5761,7491
5766,8422
5768,7153
5771,7007
5773,7433
5776,9813
5778,6994
5779,4561
5781,4608
5784,6577
5788,6150
5791,6512
5793,10376
5798,10323
5802,8102
5807,5020
5810,7587
5815,10258
5820,4520
5821,5337
5824,8652
5825,8546
5827,7327
5828,10268
5831,9338
5835,6413
5838,8293
5841,10356
5844,6527
5845,5995
5848,8667
5850,10026
5851,6329
5853,6943
5857,7624
5861,4451
5863,8550
5864,8299
5865,7742
5870,6191
5872,5277
5877,4548
5878,7640
5879,9784
5883,10360
5885,7013
5886,8620
5890,9145
5894,10181
5896,9324
5901,4465
5902,9249
5905,4734
5910,5189
5912,6350
5917,7765
5920,10360
5921,9620
5926,7513
5927,7187
5928,9787
5931,10362
5934,7048
5939,7610
5943,9162
5947,6430
5951,8290
5953,4775
5956,6616
5958,8567
5959,7818
5960,8454
5962,8740
5964,8506
5969,7854
5974,5273
5977,10440
5982,7053
5986,8416
5990,7082
5994,5273
5997,7382
5999,6778
6004,7855
6007,5011
6009,6516
6011,8058
6016,7992
6018,7718
6021,10006
6025,6376
6028,5941
6029,8144
6030,6215
6035,7722
6040,9385
6043,4550
6048,10080
6049,8540
6053,8423
6054,8288
6059,9555
6061,5447
6064,6024
6066,10285
6068,8527
6070,6480
6072,8194
6074,8990
6075,4977
6076,8681
6077,10454
6079,5340
6081,7395
6084,4727
6088,9630
6090,4578
6093,10430
6094,5046
6097,9951
6101,8315
6105,8561
6107,8954
6111,6828
6113,8818
6115,5100
6117,6762
6119,4752
6120,7274
6123,5388
6125,7041
6128,4786
6130,5089
6133,9197
6137,5308
6142,7039
6145,7406
6146,6720
6151,10214
6155,7012
6157,9075
6162,7015
6166,8326
6171,8886
6176,7852
6179,7227
6182,7775
6183,6105
6185,9844
6189,8719
6191,6408
6192,5209
6193,5075
6198,10422
6202,9642
6207,5534
6210,10097
6214,7112
6219,8761
6223,5603
6224,9365
6225,7978
6228,5176
6232,7256
6234,7277
6237,5852
6238,9983
6239,10375
6240,6055
6245,9564
6246,5511
6250,5532
6254,5802
6255,7177
6256,5475
6257,7024
6258,5061
6262,5580
6267,7332
6269,7471
6272,7991
6273,7994
6275,8420
6280,4480
6281,9203
6285,6787
6288,9665
6289,10302
6293,5830
6298,9693
6303,9405
6304,9007
6305,6652
6306,7398
6307,9446
6309,8796
6311,4660
6313,5527
6317,9754
6322,4702
6326,10171
6330,6237
6331,6431
6335,8419
6337,6734
6339,4739
6340,8507
6342,4616
6345,6056
6348,5167
6349,10472
6351,9885
6355,9026
6356,8905
6357,8163
6361,4438
6363,4539
6368,5234
6370,9269
6375,8152
6379,5257
6382,9294
6385,6820
6387,4682
6391,6820
6392,9915
6397,5351
6399,4799
6402,8982
6403,8403
6407,8725
6410,8106
6412,9578
6417,10060
6418,6471
6423,4834
6426,10161
6429,9120
6433,4607
6434,8395
6439,8178
6440,9576
6445,9854
6449,6911
6453,10170
6455,8857
6457,9649
6461,7780
6466,10445
6469,6556
6470,8714
6474,7172
6479,8801
6484,6840
6488,4457
6490,7802
6494,6026
6495,5897
6500,7989
6501,4637
6506,9659
6507,5172
6511,9144
6516,7372
6520,5376
6522,7848
6526,9987
6530,5605
6535,5050
6540,8845
6541,5149
6542,5467
6543,5730
6548,4662
6550,10072
6553,6942
6554,5803
6556,6902
6559,4926
6562,5366
6565,8683
6566,4622
6571,9118
6572,6542
6577,6080
6581,9341
6585,10116
6588,8044
6593,4435
6595,5177
6597,10438
6602,9078
6607,4516
6608,10231
6611,10108
6613,7523
6615,6184
6618,7483
6620,6870
6625,9693
6627,5886
6628,6098
6630,9989
6633,4871
6634,8898
6635,8614
6636,8974
6639,9272
6644,9444
6645,4553
6647,5311
6651,10175
6655,4964
6659,8630
6661,9499
6664,7738
6665,6407
6670,9978
6674,6600
6676,10089
6681,6564
6683,9185
6686,7777
6691,6825
6695,7265
6696,7449
6701,6185
6706,8913
6711,6574
6712,5913
6713,9671
6717,4525
6719,8073
6721,7419
6722,8796
6723,7751
6724,5775
6726,8904
6730,9244
6731,5172
6735,7856
6736,5521
6737,6284
6742,8499
6743,6607
6748,4446
6749,6006
6753,7026
6758,8639
6762,6728
6763,9141
6768,10293
6770,8127
6775,4891
6779,8720
6783,5143
6784,9375
6786,9916
6790,5975
6794,10347
6798,8913
6800,10274
6801,6948
6806,8028
6809,5887
6813,5913
6818,9746
6819,10474
6820,4478
6824,8092
6827,9179
6828,4945
6832,6228
6833,10293
6835,5243
6837,6622
6842,8394
6844,6297
6845,6024
6850,6535
6851,5291
6855,4539
6860,10279
6865,5954
6869,5788
6872,5749
6877,7919
6879,8913
6880,6956
6881,8819
6884,6944
6889,7178
6894,8173
6899,7121
6903,7024
6906,8799
6908,9693
6909,6948
6910,9279
6912,8508
6914,6165
6919,10345
6920,9606
6922,8982
6925,7761
6928,6593
6933,8361
6935,9023
6940,6064
6944,6951
6949,6772
6952,9418
6955,4928
6960,7655
6965,9618
6967,8700
6972,8716
6974,8847
6975,10414
6978,5073
6980,10070
6985,8731
6989,6612
6991,6558
6992,6997
6996,7365
7000,6366
7004,6392
7006,5798
7011,10124
7015,9240
7018,5334
7019,8195
7021,10480
7025,9632
7026,7349
7027,8429
7029,4898
7030,7600
7031,7351
7033,5563
7034,4982
7037,4923
7039,5161
7042,8079
7045,9474
7046,5865
7051,9145
7054,9271
7059,5135
7061,7881
7062,10307
7064,9583
7065,4725
7068,10483
7069,9615
7074,6166
7076,8616
7080,6568
7081,8482
7082,6867
7083,8832
7085,8941
7090,5750
7092,4758
7097,4454
7099,10022
7102,6944
7105,7047
7108,6767
7112,4939
7117,10365
7118,4547
7120,10229
7124,8965
7129,7471
7134,9408
7138,4739
7142,9541
7143,10405
7146,6869
